,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,11.5,0,0.0,0.0,12.5,0.0,1,0.0,1,0.0,0.0,10.0,0.0,0,N/A,1,0.0
PNR Screener,0.0,3.8,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
DHO Ball Handler,0.0,11.5,1,0.0,0.0,6.2,N/A,0,N/A,0,N/A,0.0,20.0,0.0,1,0.0,1,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.25,30.8,1,14.3,0.0,18.8,0.0,2,0.0,1,0.0,0.4,50.0,25.0,1,100.0,3,0.0
TRANSITION,3.0,3.8,0,100.0,3.0,6.2,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.33,23.1,0,50.0,1.33,37.5,50.0,1,100.0,5,40.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.35,17.1,0,50.0,1.0,18.8,33.3,0,N/A,3,33.3,2.08,14.4,100.0,1,100.0,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.72,26,7.7,29.2,0.88,61.5,33.3,4,25.0,11,36.4,0.48,38.5,22.2,3,66.7,6,0.0
