,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.27,22.5,1,50.0,2.05,22.2,75.0,2,50.0,2,100.0,0.0,23.1,0.0,2,0.0,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,2.9,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.7,0.0,0,N/A,1,0.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.1,36.5,1,40.0,1.16,35.3,40.0,3,33.3,2,50.0,1.0,38.5,40.0,1,100.0,4,25.0
TRANSITION,1.42,22.2,0,66.7,1.55,17.6,66.7,3,66.7,0,N/A,1.29,29.8,66.7,2,100.0,1,0.0
Attacking Closeouts,0.0,5.7,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,0.0,7.7,0.0,0,N/A,1,0.0
Catch & Shoot,0.0,5.7,0,0.0,0.0,9.1,0.0,1,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.5,5.7,0,50.0,1.5,9.1,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,2.9,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.04,35,5.7,40.0,1.24,62.9,44.4,11,36.4,7,57.1,0.72,37.1,33.3,5,60.0,7,14.3
