,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.02,20.8,0,50.0,0.77,16.9,33.3,3,33.3,0,N/A,1.33,30.0,66.7,3,66.7,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,1.5,6.1,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.5,20.0,50.0,0,N/A,2,50.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.05,37.7,2,60.0,0.95,41.0,50.0,8,50.0,0,N/A,1.33,30.0,100.0,2,100.0,0,N/A
TRANSITION,1.14,26.5,0,42.9,1.29,33.7,50.0,5,60.0,1,0.0,0.0,10.0,0.0,0,N/A,1,0.0
Attacking Closeouts,1.23,7.4,0,50.0,2.08,6.3,100.0,1,100.0,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,3.0,0,100.0,2.0,4.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.13,33,6.1,53.6,1.15,69.7,52.6,18,55.6,1,0.0,1.1,30.3,55.6,5,80.0,4,25.0
