,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.53,28.3,0,16.7,0.68,22.9,16.7,5,20.0,1,0.0,0.33,40.0,16.7,2,50.0,4,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,2.1,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,6.7,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,2.43,6.1,0,100.0,2.0,3.1,100.0,1,100.0,0,N/A,2.66,12.5,100.0,0,N/A,1,100.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.0,29.8,3,54.5,1.0,37.5,55.6,6,50.0,3,66.7,1.0,13.3,50.0,1,100.0,1,0.0
TRANSITION,1.5,12.8,0,66.7,1.67,9.4,66.7,1,100.0,2,50.0,1.33,20.0,66.7,2,100.0,1,0.0
Attacking Closeouts,0.86,14.9,0,42.9,1.0,18.8,50.0,5,60.0,1,0.0,0.0,6.7,0.0,0,N/A,1,0.0
Catch & Shoot,3.0,2.1,0,100.0,3.0,3.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.67,6.4,0,33.3,1.0,6.2,50.0,2,50.0,0,N/A,0.0,6.7,0.0,0,N/A,1,0.0
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.04,47,6.4,46.5,1.08,68.1,50.0,20,50.0,8,50.0,0.94,31.9,40.0,6,83.3,9,11.1
