,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.12,21.7,2,47.8,0.92,24.3,40.0,11,36.4,9,44.4,2.67,12.0,100.0,1,100.0,2,100.0
PNR Screener,0.0,2.5,3,N/A,0.0,2.1,N/A,0,N/A,0,N/A,0.0,4.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.83,5.0,1,40.0,0.75,4.3,25.0,1,0.0,3,33.3,1.0,8.0,100.0,1,100.0,0,N/A
DHO Screener,0.6,4.2,0,20.0,N/A,0.0,N/A,0,N/A,0,N/A,0.6,20.0,20.0,1,0.0,4,25.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.82,32.7,4,41.2,0.61,35.0,32.1,25,36.0,3,0.0,2.0,24.0,83.3,4,75.0,2,100.0
TRANSITION,1.5,10.1,1,72.7,1.33,6.4,66.7,6,66.7,0,N/A,1.67,24.0,80.0,2,100.0,3,66.7
Attacking Closeouts,2.29,5.9,0,100.0,2.29,7.4,100.0,5,100.0,2,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.1,8.4,1,77.8,2.1,10.6,77.8,0,N/A,9,77.8,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.5,1.7,0,100.0,2.5,2.1,100.0,1,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.29,3.3,0,66.7,1.29,4.1,66.7,3,66.7,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.68,4.9,0,20.0,1.03,4.1,33.3,3,33.3,0,N/A,0.0,8.0,0.0,2,0.0,0,N/A
TOTAL,1.15,119,10.1,52.9,1.09,79.0,50.0,55,47.3,27,55.6,1.4,21.0,63.6,11,63.6,11,63.6
