,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.5,12.0,2,80.0,1.57,10.6,71.4,5,80.0,2,50.0,1.4,14.7,100.0,2,100.0,1,100.0
PNR Screener,1.0,4.0,2,100.0,2.0,3.0,100.0,2,100.0,0,N/A,0.0,5.9,N/A,0,N/A,0,N/A
DHO Ball Handler,0.34,5.9,0,0.0,0.0,7.6,0.0,1,0.0,4,0.0,2.27,2.6,N/A,0,N/A,0,N/A
DHO Screener,0.73,6.9,0,16.7,2.27,1.3,N/A,0,N/A,0,N/A,0.5,17.6,16.7,1,0.0,5,20.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.2,36.6,3,54.8,0.98,38.8,47.6,17,58.8,4,0.0,1.73,32.4,70.0,3,66.7,7,71.4
TRANSITION,1.7,11.8,0,80.0,1.7,8.9,80.0,2,100.0,3,66.7,1.7,17.3,80.0,2,100.0,3,66.7
Attacking Closeouts,0.8,5.0,1,50.0,0.67,4.5,33.3,2,50.0,1,0.0,1.0,5.9,100.0,1,100.0,0,N/A
Catch & Shoot,2.33,12.9,0,83.3,2.42,18.2,83.3,1,100.0,11,81.8,1.14,2.6,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,1.0,0,0.0,0.0,1.5,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.06,3.9,0,100.0,1.74,4.4,100.0,2,100.0,0,N/A,3.0,2.9,100.0,0,N/A,1,100.0
Off. Rebounds,2.27,0.9,0,N/A,2.27,1.3,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.36,100,8.0,60.7,1.36,66.0,58.6,32,68.8,26,46.2,1.36,34.0,65.4,9,77.8,17,58.8
