,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,6.7,0,0.0,0.0,8.3,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,0.0,6.7,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,33.3,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.06,12.5,0,0.0,1.06,15.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.5,13.3,0,100.0,2.0,8.3,100.0,1,100.0,0,N/A,3.0,33.3,100.0,0,N/A,1,100.0
TRANSITION,1.0,26.7,2,100.0,1.0,33.3,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,2.27,5.9,0,N/A,2.27,7.3,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,13.3,0,50.0,1.5,16.7,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.14,5.9,0,N/A,1.14,7.3,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,6.7,0,100.0,2.0,8.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,6.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,33.3,0.0,1,0.0,0,N/A
TOTAL,1.21,15,20.0,60.0,1.27,80.0,62.5,5,80.0,3,33.3,1.0,20.0,50.0,1,0.0,1,100.0
