,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.0,1.0,0,100.0,2.0,1.4,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,2.0,1.0,0,100.0,2.0,1.4,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.75,3.9,0,25.0,N/A,0.0,N/A,0,N/A,0,N/A,0.75,13.3,25.0,0,N/A,4,25.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.28,23.7,2,60.0,0.99,22.5,46.2,11,45.5,2,50.0,1.88,26.7,85.7,3,100.0,4,75.0
TRANSITION,1.66,17.2,0,71.4,1.24,7.8,100.0,3,100.0,0,N/A,1.85,39.6,63.6,1,100.0,10,60.0
Attacking Closeouts,0.0,2.0,0,0.0,0.0,2.8,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.67,8.8,0,88.9,2.67,12.5,88.9,0,N/A,9,88.9,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.52,32.9,0,80.0,1.44,42.4,77.8,27,77.8,0,N/A,2.33,10.0,100.0,2,100.0,1,100.0
Off. Rebounds,1.27,10.8,0,63.6,0.86,9.7,42.9,7,42.9,0,N/A,2.0,13.3,100.0,4,100.0,0,N/A
TOTAL,1.51,102,2.0,69.6,1.4,70.6,68.3,52,65.4,11,81.8,1.78,29.4,72.4,10,100.0,19,57.9
