,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.0,4.2,0,100.0,2.0,5.9,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,2.0,4.2,0,100.0,2.0,5.9,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,4.2,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,14.3,0.0,0,N/A,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.29,29.2,0,57.1,1.2,29.4,60.0,5,60.0,0,N/A,1.5,28.6,50.0,0,N/A,2,50.0
TRANSITION,1.8,16.2,0,66.7,2.0,5.9,100.0,1,100.0,0,N/A,1.74,41.1,50.0,0,N/A,2,50.0
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.0,12.5,0,66.7,2.0,17.6,66.7,0,N/A,3,66.7,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.48,28.2,0,80.0,1.48,39.8,80.0,5,80.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,8.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,28.6,100.0,2,100.0,0,N/A
TOTAL,1.56,24,0.0,69.6,1.58,70.8,75.0,13,76.9,3,66.7,1.52,29.2,57.1,2,100.0,5,40.0
