,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.08,4.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.08,14.4,100.0,1,100.0,0,N/A
PNR Screener,1.14,2.8,0,N/A,1.14,4.2,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.87,11.1,0,33.3,0.87,16.4,33.3,1,100.0,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.14,48.3,2,55.6,1.41,43.8,80.0,5,80.0,0,N/A,0.69,57.6,25.0,1,100.0,3,0.0
TRANSITION,2.0,3.2,0,100.0,2.0,4.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.5,12.9,0,25.0,1.0,9.5,50.0,2,50.0,0,N/A,0.0,20.0,0.0,1,0.0,1,0.0
Catch & Shoot,0.75,12.9,0,25.0,0.75,19.0,25.0,0,N/A,4,25.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.08,4.6,0,100.0,2.08,6.9,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,3.2,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
TOTAL,1.06,31,6.5,45.8,1.23,67.7,56.2,10,80.0,6,16.7,0.69,32.3,25.0,3,66.7,5,0.0
