,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.0,5.0,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,14.3,100.0,1,100.0,0,N/A
PNR Screener,1.23,12.2,1,100.0,2.08,11.1,100.0,1,100.0,0,N/A,0.0,14.3,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,10.0,1,0.0,0.0,7.7,0.0,0,N/A,1,0.0,0.0,14.3,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.88,45.4,1,20.0,1.15,40.0,50.0,2,50.0,0,N/A,0.52,55.4,0.0,3,0.0,0,N/A
TRANSITION,2.0,5.0,0,100.0,2.0,7.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,2.0,5.0,0,100.0,2.0,7.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,10.0,0,0.0,0.0,7.7,0.0,0,N/A,1,0.0,0.0,14.3,0.0,0,N/A,1,0.0
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.14,4.4,0,N/A,1.14,6.8,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.6,9.4,0,100.0,1.6,14.5,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.99,20,15.0,46.2,1.27,65.0,62.5,6,83.3,2,0.0,0.51,35.0,20.0,4,25.0,1,0.0
