,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,5.0,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,20.0,0.0,1,0.0,0,N/A
PNR Screener,0.0,5.0,0,0.0,0.0,6.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,5.0,0,0.0,0.0,6.7,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.23,48.8,1,71.4,0.87,45.9,60.0,5,60.0,0,N/A,2.08,57.6,100.0,1,100.0,1,100.0
TRANSITION,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.0,10.0,2,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,40.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.6,25.0,0,20.0,0.6,33.3,20.0,0,N/A,5,20.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,5.0,0,100.0,2.0,6.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,5.0,1,N/A,0.0,6.7,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.78,20,20.0,43.8,0.69,75.0,38.5,7,57.1,6,16.7,1.02,25.0,66.7,2,50.0,1,100.0
