,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,8.3,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,33.3,0.0,2,0.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.1,41.7,2,62.5,1.0,44.4,57.1,7,57.1,0,N/A,1.5,33.3,100.0,0,N/A,1,100.0
TRANSITION,2.5,8.3,0,100.0,2.5,11.1,100.0,1,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.94,22.2,2,50.0,1.51,18.4,50.0,2,50.0,0,N/A,0.0,33.3,N/A,0,N/A,0,N/A
Catch & Shoot,1.6,15.7,0,50.0,1.74,16.0,50.0,0,N/A,2,50.0,1.14,14.7,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,4.2,0,0.0,0.0,5.6,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,4.2,0,100.0,2.0,5.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.16,24,16.7,55.6,1.37,75.0,60.0,11,63.6,4,50.0,0.58,25.0,33.3,2,0.0,1,100.0
