,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,10.7,0,0.0,0.0,11.5,0.0,0,N/A,3,0.0,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,3.6,0,0.0,0.0,3.8,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,3.0,10.7,0,100.0,3.0,11.5,100.0,0,N/A,3,100.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,2.27,9.4,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,2.27,132.0,N/A,0,N/A,0,N/A
Attacking Closeouts,1.5,21.4,0,50.0,1.5,23.1,50.0,0,N/A,6,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.6,35.7,0,20.0,0.6,38.5,20.0,0,N/A,10,20.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,10.7,0,0.0,0.0,11.5,0.0,3,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.05,28,0.0,30.8,0.92,92.9,30.8,3,0.0,23,34.8,2.27,7.1,nan,0,nan,0,nan
