,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,5.6,0,0.0,0.0,16.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.86,38.9,1,50.0,1.0,33.3,50.0,1,100.0,1,0.0,0.8,41.7,50.0,2,100.0,2,0.0
TRANSITION,1.8,21.6,0,66.7,1.14,14.7,N/A,0,N/A,0,N/A,2.0,25.0,66.7,0,N/A,3,66.7
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.0,16.7,0,33.3,1.0,50.0,33.3,0,N/A,3,33.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,5.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,8.3,100.0,1,100.0,0,N/A
Cutting,3.0,5.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,8.3,100.0,0,N/A,1,100.0
Off. Rebounds,1.5,11.1,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.5,16.7,50.0,0,N/A,2,50.0
TOTAL,1.27,18,5.6,52.9,0.87,33.3,33.3,1,100.0,5,20.0,1.5,66.7,63.6,3,100.0,8,50.0
