Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,11,0,1,0,0,0,3,4,2,0,0,0,0
shoot2FGM,5,0,0,0,0,0,1,2,2,0,0,0,0
shoot2FTA,10,0,2,0,0,0,2,4,2,0,0,0,0
shoot2FTM,10,0,1,0,0,0,2,4,2,0,0,0,0
shoot2TO,1,0,0,0,0,0,1,1,0,0,0,0,0
shoot3FGA,4,0,2,0,0,0,1,0,0,8,0,0,0
shoot3FGM,3,0,0,0,0,0,0,0,0,2,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FGA,6,0,2,0,0,0,0,0,0,0,0,0,0
pass2FGM,3,0,1,0,0,0,0,0,0,0,0,0,0
pass2FTA,2,0,1,0,0,0,0,0,0,0,0,0,0
pass2FTM,0,0,1,0,0,0,0,0,0,0,0,0,0
pass2TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FGA,8,0,2,0,0,0,2,4,2,0,0,0,3
pass3FGM,2,0,1,0,0,0,0,2,0,0,0,0,3
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
