,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.89,19.3,2,38.1,1.08,13.9,46.2,9,44.4,4,50.0,0.64,38.9,25.0,2,50.0,6,16.7
PNR Screener,1.39,4.5,0,50.0,1.68,4.8,66.7,2,50.0,1,100.0,0.0,3.6,0.0,0,N/A,1,0.0
DHO Ball Handler,0.0,3.9,2,0.0,0.0,5.0,0.0,2,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,3.1,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,14.3,0.0,3,0.0,1,0.0
DBL Ball Handler,1.0,1.6,0,50.0,0.0,1.0,0.0,1,0.0,0,N/A,2.0,3.6,100.0,1,100.0,0,N/A
DBL Screener,2.0,0.8,0,100.0,2.0,1.0,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.13,20.1,3,61.9,1.14,22.8,63.2,16,75.0,3,0.0,1.0,10.7,50.0,0,N/A,2,50.0
TRANSITION,1.41,16.0,0,58.8,1.45,16.5,61.5,11,63.6,2,50.0,1.25,14.3,50.0,1,100.0,3,33.3
Attacking Closeouts,0.98,11.2,2,45.5,0.89,12.3,44.4,7,57.1,2,0.0,1.5,7.1,50.0,0,N/A,2,50.0
Catch & Shoot,0.62,12.5,0,25.0,0.57,14.0,21.4,1,100.0,13,15.4,1.0,7.1,50.0,1,100.0,1,0.0
Off Ball Screens,2.0,2.3,0,66.7,2.0,3.0,66.7,0,N/A,3,66.7,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,0.8,0,0.0,0.0,1.0,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.71,5.0,0,83.3,2.02,5.4,100.0,5,100.0,0,N/A,0.0,3.6,0.0,0,N/A,1,0.0
TOTAL,1.03,128,7.0,46.4,1.1,78.1,50.6,56,62.5,29,27.6,0.76,21.9,32.0,8,50.0,17,23.5
