,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,1.5,11.8,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.5,15.4,50.0,1,0.0,1,100.0
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.25,47.1,0,50.0,0.0,50.0,0.0,2,0.0,0,N/A,1.67,46.2,66.7,3,66.7,3,66.7
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,3.0,5.9,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,7.7,100.0,0,N/A,1,100.0
TRANSITION,0.0,5.9,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.7,N/A,0,N/A,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,11.8,0,50.0,0.0,25.0,0.0,1,0.0,0,N/A,2.0,7.7,100.0,1,100.0,0,N/A
Off. Rebounds,2.33,17.6,0,100.0,2.0,25.0,100.0,1,100.0,0,N/A,2.5,15.4,100.0,1,100.0,1,100.0
TOTAL,1.47,17,5.9,62.5,0.5,23.5,25.0,4,25.0,0,N/A,1.77,76.5,75.0,6,66.7,6,83.3
