,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.24,32.9,2,66.7,2.43,24.0,100.0,1,100.0,1,100.0,0.67,40.0,50.0,2,100.0,2,0.0
PNR Screener,0.0,3.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,6.7,0.0,0,N/A,1,0.0
DHO Ball Handler,2.0,3.7,0,100.0,2.0,8.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,7.4,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,13.3,0.0,0,N/A,1,0.0
TRANSITION,1.34,30.4,1,60.0,2.43,24.0,100.0,1,100.0,1,100.0,0.75,35.5,33.3,2,50.0,1,0.0
Attacking Closeouts,2.13,7.0,0,100.0,2.13,15.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.0,11.1,0,33.3,1.0,25.0,33.3,0,N/A,3,33.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,3.7,0,0.0,0.0,8.3,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,3.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,6.7,0.0,0,N/A,1,0.0
TOTAL,1.11,27,14.8,50.0,1.82,44.4,70.0,5,80.0,5,60.0,0.52,55.6,30.0,4,75.0,6,0.0
