,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.11,56.2,1,50.0,0.88,72.7,42.9,5,40.0,2,50.0,3.0,20.0,100.0,0,N/A,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,6.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,20.0,100.0,1,100.0,0,N/A
DHO Screener,3.0,6.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,20.0,100.0,0,N/A,1,100.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,12.5,0,0.0,0.0,18.2,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,2.0,6.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,20.0,100.0,1,100.0,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,6.2,0,100.0,3.0,9.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,6.2,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,20.0,0.0,1,0.0,0,N/A
TOTAL,1.25,16,6.2,53.3,0.91,68.8,40.0,7,28.6,3,66.7,2.0,31.2,80.0,3,66.7,2,100.0
