,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.4,26.3,1,25.0,0.5,23.5,25.0,2,50.0,2,0.0,0.0,50.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,15.8,0,33.3,1.0,17.6,33.3,1,0.0,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,1.29,20.4,0,33.3,1.0,17.6,33.3,2,0.0,1,100.0,2.27,44.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.0,10.5,0,50.0,1.0,11.8,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,2.27,4.6,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,2.27,44.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.0,15.8,0,0.0,0.0,17.6,0.0,3,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,5.3,0,100.0,3.0,5.9,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,5.3,0,0.0,0.0,5.9,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.86,19,5.3,29.4,0.76,89.5,29.4,11,18.2,6,50.0,1.45,10.5,nan,0,nan,0,nan
