,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.06,16.5,4,53.8,1.1,11.5,57.9,16,62.5,3,33.3,1.02,29.1,50.0,13,61.5,7,28.6
PNR Screener,0.83,4.5,1,45.5,0.83,6.3,45.5,11,45.5,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.5,0.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.5,2.6,100.0,1,100.0,1,100.0
DHO Screener,2.0,0.4,0,100.0,2.0,0.5,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,1.0,2.6,1,50.0,2.0,0.5,100.0,1,100.0,0,N/A,0.83,7.8,40.0,2,50.0,3,33.3
DBL Screener,1.0,0.7,0,50.0,1.0,1.0,50.0,1,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.03,29.3,8,51.6,1.01,31.0,47.9,40,52.5,8,25.0,1.08,25.2,62.5,9,100.0,7,14.3
TRANSITION,1.51,17.6,4,70.0,1.58,17.6,72.4,21,76.2,8,62.5,1.34,17.5,63.6,5,80.0,6,50.0
Attacking Closeouts,0.87,12.4,2,37.9,1.03,13.2,45.5,20,45.0,2,50.0,0.38,10.4,14.3,3,0.0,4,25.0
Catch & Shoot,0.74,8.6,0,26.1,0.74,12.0,26.1,1,100.0,22,22.7,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,1.1,0,33.3,0.67,1.6,33.3,3,33.3,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.1,2.0,1,75.0,1.16,1.8,66.7,3,66.7,0,N/A,1.0,2.6,100.0,1,100.0,0,N/A
Off. Rebounds,1.2,3.7,1,66.7,2.0,3.1,100.0,6,100.0,0,N/A,0.0,5.2,0.0,3,0.0,0,N/A
TOTAL,1.08,268,8.2,51.9,1.12,71.3,52.4,124,59.7,44,31.8,1.0,28.7,50.8,37,64.9,28,32.1
