,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,1.68,21.6,0,66.7,1.09,23.0,0.0,1,0.0,0,N/A,2.5,20.0,100.0,1,100.0,1,100.0
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,2.0,13.6,0,66.7,N/A,0.0,N/A,0,N/A,0,N/A,2.0,30.0,66.7,1,0.0,2,100.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,0.0,4.5,0,0.0,0.0,8.3,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,13.6,0,0.0,0.0,8.3,0.0,1,0.0,0,N/A,0.0,20.0,0.0,0,N/A,2,0.0
TRANSITION,1.33,13.6,1,100.0,2.0,16.7,100.0,2,100.0,0,N/A,0.0,10.0,N/A,0,N/A,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,4.5,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,10.0,N/A,0,N/A,0,N/A
Cutting,2.05,22.2,0,100.0,2.05,40.7,100.0,4,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.0,9.1,0,50.0,2.0,8.3,100.0,1,100.0,0,N/A,0.0,10.0,0.0,1,0.0,0,N/A
TOTAL,1.33,22,9.1,61.1,1.5,54.5,70.0,10,70.0,0,N/A,1.1,45.5,50.0,3,33.3,5,60.0
