,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.62,23.9,0,33.3,0.0,9.5,0.0,1,0.0,1,0.0,0.9,74.0,50.0,2,100.0,2,0.0
PNR Screener,0.67,11.1,0,33.3,0.67,14.3,33.3,1,100.0,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,3.0,3.7,0,100.0,3.0,4.8,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,18.5,2,0.0,0.0,14.3,0.0,1,0.0,0,N/A,0.0,33.3,0.0,1,0.0,1,0.0
TRANSITION,1.0,14.8,0,50.0,1.0,19.0,50.0,4,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.4,18.5,1,25.0,0.4,23.8,25.0,2,50.0,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,7.4,0,0.0,0.0,9.5,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,3.7,0,100.0,2.0,4.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.62,27,11.1,33.3,0.62,77.8,33.3,10,50.0,8,12.5,0.62,22.2,33.3,3,66.7,3,0.0
