,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.37,23.7,0,42.9,1.02,28.7,33.3,4,25.0,2,50.0,2.66,14.5,100.0,0,N/A,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.67,16.2,1,80.0,2.67,12.5,100.0,1,100.0,2,100.0,0.67,23.1,50.0,2,50.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,2.7,0,0.0,0.0,4.2,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.97,25.2,0,37.5,0.8,20.8,40.0,4,50.0,1,0.0,1.16,33.2,33.3,1,100.0,2,0.0
TRANSITION,1.84,14.7,0,80.0,2.46,10.2,100.0,1,100.0,1,100.0,1.33,23.1,66.7,2,100.0,1,0.0
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,5.4,0,50.0,1.5,8.3,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,2.7,0,0.0,0.0,4.2,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,5.4,0,100.0,2.0,8.3,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.06,5.1,0,0.0,2.27,3.7,N/A,0,N/A,0,N/A,0.0,7.7,0.0,0,N/A,1,0.0
TOTAL,1.34,37,2.7,53.1,1.4,64.9,54.5,14,50.0,8,62.5,1.21,35.1,50.0,5,80.0,5,20.0
