,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.18,18.5,1,55.6,1.21,13.6,61.5,10,70.0,3,33.3,1.14,29.2,50.0,8,62.5,6,33.3
PNR Screener,0.86,4.6,0,42.9,0.86,6.8,42.9,7,42.9,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.5,1.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.5,4.2,100.0,1,100.0,1,100.0
DHO Screener,2.0,0.7,0,100.0,2.0,1.0,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.5,2.6,1,33.3,N/A,0.0,N/A,0,N/A,0,N/A,0.5,8.3,33.3,2,50.0,1,0.0
DBL Screener,1.0,1.3,0,50.0,1.0,1.9,50.0,1,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.1,22.9,1,50.0,1.19,22.8,52.6,16,56.2,3,33.3,0.91,22.9,45.5,5,100.0,6,0.0
TRANSITION,1.69,16.8,2,78.3,1.78,16.9,76.5,11,81.8,6,66.7,1.5,16.7,83.3,3,100.0,3,66.7
Attacking Closeouts,0.88,15.7,1,38.1,1.01,20.2,44.4,16,43.8,2,50.0,0.0,6.2,0.0,1,0.0,2,0.0
Catch & Shoot,0.46,8.6,0,15.4,0.46,12.6,15.4,0,N/A,13,15.4,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,2.0,0,33.3,0.67,2.9,33.3,3,33.3,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.33,2.0,1,100.0,2.0,1.0,100.0,1,100.0,0,N/A,1.0,4.2,100.0,1,100.0,0,N/A
Off. Rebounds,0.4,3.3,1,25.0,2.0,1.0,100.0,1,100.0,0,N/A,0.0,8.3,0.0,3,0.0,0,N/A
TOTAL,1.09,151,5.3,50.7,1.15,68.2,51.6,67,59.7,28,32.1,0.98,31.8,48.8,24,66.7,19,26.3
