,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,2.4,0,0.0,0.0,3.6,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,4.9,0,100.0,2.0,7.1,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.0,4.9,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,15.4,100.0,2,100.0,0,N/A
TRANSITION,2.3,24.4,0,100.0,2.0,25.0,100.0,7,100.0,0,N/A,3.0,23.1,100.0,0,N/A,3,100.0
Attacking Closeouts,2.6,26.2,0,100.0,2.0,10.7,100.0,3,100.0,0,N/A,2.84,59.7,100.0,0,N/A,6,100.0
Catch & Shoot,0.0,4.9,0,0.0,0.0,7.1,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.9,36.0,0,92.3,1.82,49.1,91.7,12,91.7,0,N/A,3.0,7.7,100.0,0,N/A,1,100.0
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,2.05,41,0.0,89.7,1.7,68.3,85.2,25,92.0,2,0.0,2.76,31.7,100.0,2,100.0,10,100.0
