,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.22,13.1,2,61.5,1.11,8.0,75.0,3,100.0,1,0.0,1.3,24.4,55.6,4,50.0,5,60.0
PNR Screener,1.26,3.6,0,33.3,1.26,5.3,33.3,3,33.3,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.62,6.1,1,28.6,0.75,4.4,33.3,1,0.0,2,50.0,0.5,9.8,25.0,3,33.3,1,0.0
DHO Screener,1.25,3.1,0,50.0,1.0,2.2,50.0,2,50.0,0,N/A,1.5,4.9,50.0,0,N/A,2,50.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.8,25.7,7,41.7,0.79,26.9,35.0,18,38.9,2,0.0,0.85,23.0,75.0,2,100.0,2,50.0
TRANSITION,1.25,13.5,3,66.7,1.16,15.3,66.7,7,71.4,2,50.0,1.55,9.5,66.7,2,100.0,1,0.0
Attacking Closeouts,1.16,13.1,1,50.0,1.24,12.6,55.6,5,80.0,4,25.0,1.02,14.3,40.0,2,100.0,3,0.0
Catch & Shoot,1.25,9.2,0,41.7,1.25,13.3,41.7,0,N/A,12,41.7,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,2.3,0,33.3,0.67,3.3,33.3,1,100.0,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.8,7.6,2,50.0,1.14,7.8,66.7,6,66.7,0,N/A,0.0,7.3,0.0,1,0.0,1,0.0
Off. Rebounds,1.75,3.1,0,75.0,2.0,1.1,100.0,1,100.0,0,N/A,1.67,7.3,66.7,1,100.0,2,50.0
TOTAL,1.05,131,12.2,49.0,1.05,68.7,48.6,47,57.4,25,32.0,1.04,31.3,50.0,15,66.7,17,35.3
