,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.69,22.9,1,30.0,0.53,17.9,23.5,12,25.0,5,20.0,0.87,33.8,38.5,9,44.4,4,25.0
PNR Screener,0.76,5.7,0,28.6,0.76,8.3,28.6,6,33.3,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.52,8.1,0,55.6,1.5,4.2,50.0,0,N/A,4,50.0,1.53,16.4,60.0,3,33.3,2,100.0
DHO Screener,1.31,4.9,0,50.0,1.04,3.0,50.0,2,50.0,0,N/A,1.5,9.1,50.0,0,N/A,4,50.0
DBL Ball Handler,2.0,1.4,0,100.0,2.0,2.1,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.91,14.2,0,38.9,1.02,13.4,45.5,10,50.0,1,0.0,0.71,15.9,28.6,3,33.3,4,25.0
TRANSITION,1.48,8.3,1,71.4,1.66,7.0,75.0,4,75.0,0,N/A,1.23,11.1,66.7,3,66.7,0,N/A
Attacking Closeouts,0.92,10.9,1,33.3,0.59,10.7,14.3,6,16.7,1,0.0,1.6,11.4,60.0,2,50.0,3,66.7
Catch & Shoot,1.26,13.7,0,42.1,1.33,18.9,44.4,0,N/A,18,44.4,0.0,2.3,0.0,1,0.0,0,N/A
Off Ball Screens,0.0,1.4,0,0.0,0.0,2.1,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.44,6.5,1,25.0,0.44,9.5,25.0,8,25.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.75,2.9,1,100.0,1.33,3.2,100.0,2,100.0,0,N/A,3.0,2.3,100.0,0,N/A,1,100.0
TOTAL,1.01,139,3.6,40.7,0.94,68.3,38.1,52,40.4,32,34.4,1.16,31.7,46.2,21,42.9,18,50.0
