,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,1.0,15.4,0,50.0,1.0,25.0,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,7.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,20.0,0.0,0,N/A,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,2.17,21.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.17,55.2,100.0,1,100.0,0,N/A
Attacking Closeouts,1.0,15.4,0,50.0,2.0,12.5,100.0,1,100.0,0,N/A,0.0,20.0,0.0,0,N/A,1,0.0
Catch & Shoot,0.6,38.5,0,20.0,0.6,62.5,20.0,0,N/A,5,20.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,7.7,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,20.0,N/A,0,N/A,0,N/A
TOTAL,0.94,13,7.7,36.4,0.88,61.5,37.5,3,66.7,5,20.0,1.04,38.5,33.3,1,100.0,2,0.0
