,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,3.4,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.1,0.0,0,N/A,1,0.0
PNR Screener,0.0,6.9,1,0.0,0.0,6.7,0.0,0,N/A,1,0.0,0.0,7.1,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,3.4,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.1,0.0,0,N/A,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.36,58.5,3,70.0,1.86,53.9,80.0,5,80.0,0,N/A,0.9,63.4,60.0,3,100.0,2,0.0
TRANSITION,2.5,6.9,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.5,14.3,100.0,1,100.0,1,100.0
Attacking Closeouts,2.0,3.4,0,100.0,2.0,6.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,3.4,0,100.0,2.0,6.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,13.8,0,100.0,2.0,20.0,100.0,3,100.0,0,N/A,2.0,7.1,100.0,1,100.0,0,N/A
Off. Rebounds,2.0,3.4,0,100.0,2.0,6.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.4,29,13.8,72.7,1.79,51.7,83.3,11,90.9,1,0.0,1.01,48.3,60.0,5,100.0,5,20.0
