,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,3.8,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,0.0,3.2,0.0,1,0.0,0,N/A
PNR Screener,1.0,3.8,0,50.0,1.0,9.1,50.0,1,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.29,13.2,0,42.9,0.0,4.5,0.0,1,0.0,0,N/A,1.5,19.4,50.0,2,0.0,4,75.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.94,48.2,6,50.0,1.29,52.9,62.5,8,62.5,0,N/A,0.65,44.8,37.5,4,50.0,4,25.0
TRANSITION,1.27,20.8,0,54.5,2.0,9.1,100.0,2,100.0,0,N/A,1.11,29.0,44.4,5,40.0,4,50.0
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,1.9,0,0.0,0.0,4.5,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.0,3.8,0,50.0,0.0,4.5,0.0,1,0.0,0,N/A,2.0,3.2,100.0,1,100.0,0,N/A
Cutting,0.0,1.9,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.67,5.7,0,66.7,1.0,9.1,50.0,2,50.0,0,N/A,3.0,3.2,100.0,0,N/A,1,100.0
TOTAL,1.03,53,11.3,46.7,1.02,41.5,47.4,17,52.9,2,0.0,1.04,58.5,46.2,13,38.5,13,53.8
