,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.75,7.1,0,75.0,1.0,5.6,50.0,1,100.0,1,0.0,2.5,10.0,100.0,1,100.0,1,100.0
PNR Screener,0.77,6.9,0,33.3,0.77,10.8,33.3,2,50.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.67,10.7,0,33.3,0.0,2.8,0.0,1,0.0,0,N/A,0.8,25.0,40.0,5,40.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.19,49.6,4,63.6,1.43,46.6,71.4,14,71.4,0,N/A,0.82,55.0,50.0,4,75.0,4,25.0
TRANSITION,1.55,6.9,1,100.0,2.08,8.0,100.0,2,100.0,0,N/A,0.0,5.0,N/A,0,N/A,0,N/A
Attacking Closeouts,1.0,3.6,0,50.0,1.0,5.6,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,3.6,0,100.0,3.0,5.6,100.0,0,N/A,2,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.29,11.1,1,66.7,1.54,14.4,66.7,3,66.7,0,N/A,0.0,5.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,1.8,0,100.0,2.0,2.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.25,56,10.7,62.2,1.44,64.3,66.7,26,69.2,4,50.0,0.9,35.7,53.3,10,60.0,5,40.0
