,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.67,6.2,0,33.3,0.0,3.2,0.0,0,N/A,1,0.0,1.0,11.8,50.0,1,100.0,1,0.0
PNR Screener,1.0,10.4,1,50.0,1.0,16.1,50.0,2,50.0,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.0,10.4,0,40.0,1.0,6.5,50.0,1,100.0,1,0.0,1.0,17.6,33.3,1,0.0,2,50.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.02,45.1,1,50.0,1.15,47.6,53.8,13,53.8,0,N/A,0.73,40.5,40.0,2,100.0,3,0.0
TRANSITION,1.29,11.3,0,60.0,2.0,6.5,100.0,2,100.0,0,N/A,0.87,20.2,33.3,1,100.0,2,0.0
Attacking Closeouts,0.5,8.3,0,25.0,1.0,6.5,50.0,2,50.0,0,N/A,0.0,11.8,0.0,0,N/A,2,0.0
Catch & Shoot,1.5,4.2,0,50.0,1.5,6.5,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,2.1,0,100.0,2.0,3.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,4.2,0,100.0,2.0,6.5,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.06,48,4.2,50.0,1.23,64.6,58.6,23,65.2,6,33.3,0.75,35.4,33.3,5,80.0,10,10.0
