,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,3.1,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,6.7,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,3.1,0,100.0,2.0,5.9,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.44,28.1,0,55.6,3.0,5.9,100.0,0,N/A,1,100.0,1.25,53.3,50.0,3,66.7,5,40.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,3.0,3.1,0,100.0,3.0,5.9,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.9,24.6,0,85.7,1.45,20.2,66.7,3,66.7,0,N/A,2.25,29.6,100.0,2,100.0,2,100.0
TRANSITION,2.0,6.2,0,100.0,2.0,11.8,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,2.27,2.8,0,N/A,2.27,5.2,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,3.1,0,0.0,0.0,5.9,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.0,9.4,0,33.3,0.0,5.9,0.0,1,0.0,0,N/A,1.5,13.3,50.0,0,N/A,2,50.0
Cutting,1.0,6.2,0,50.0,1.0,11.8,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.03,13.9,0,100.0,2.03,26.1,100.0,4,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.6,32,3.1,70.0,1.69,53.1,75.0,13,76.9,3,66.7,1.49,46.9,64.3,5,80.0,9,55.6
