,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.53,23.5,0,0.0,0.53,26.9,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,12.5,0,100.0,2.0,14.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.39,18.0,0,100.0,1.39,20.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.5,25.0,0,50.0,0.0,14.3,0.0,1,0.0,0,N/A,3.0,100.0,100.0,0,N/A,1,100.0
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,12.5,0,100.0,3.0,14.3,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,3.0,12.5,0,100.0,3.0,14.3,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.68,8,0.0,71.4,1.5,87.5,66.7,3,66.7,3,66.7,3.0,12.5,100.0,0,nan,1,100.0
