,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.5,14.3,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.5,40.0,50.0,1,0.0,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,14.3,0,0.0,0.0,11.1,0.0,0,N/A,1,0.0,0.0,20.0,0.0,1,0.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.8,27.7,1,100.0,2.43,32.0,100.0,1,100.0,1,100.0,0.0,20.0,N/A,0,N/A,0,N/A
TRANSITION,0.58,24.6,0,33.3,0.82,27.1,50.0,2,50.0,0,N/A,0.0,20.0,0.0,0,N/A,1,0.0
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,14.3,0,50.0,1.5,22.2,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,7.1,0,100.0,2.0,11.1,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.19,14,7.1,50.0,1.5,64.3,62.5,4,75.0,4,50.0,0.6,35.7,25.0,2,0.0,2,50.0
