,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.88,19.5,1,42.9,0.67,13.6,33.3,2,50.0,1,0.0,1.0,26.3,50.0,3,33.3,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,2.4,0,100.0,2.0,4.5,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.6,4.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,1.6,9.9,100.0,1,100.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.45,33.6,0,58.3,1.22,26.2,50.0,2,50.0,2,50.0,1.62,42.1,62.5,3,66.7,5,60.0
TRANSITION,0.86,22.7,0,37.5,0.95,28.7,40.0,3,66.7,2,0.0,0.67,15.8,33.3,1,100.0,2,0.0
Attacking Closeouts,0.0,4.9,0,0.0,0.0,9.1,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,9.8,0,50.0,1.5,18.2,50.0,0,N/A,4,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,4.9,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.0,10.5,50.0,1,100.0,1,0.0
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.14,41,2.4,48.6,1.04,53.7,42.1,10,50.0,9,33.3,1.26,46.3,55.6,9,66.7,9,44.4
