Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,13,3,2,4,0,1,11,5,5,1,1,4,4
shoot2FGM,2,2,1,0,0,1,6,4,2,1,1,3,3
shoot2FTA,0,2,0,0,0,0,0,0,0,0,0,0,0
shoot2FTM,0,2,0,0,0,0,0,0,0,0,0,0,0
shoot2TO,1,2,0,0,0,0,0,1,1,0,0,0,0
shoot3FGA,6,0,3,0,0,0,1,0,3,23,1,0,0
shoot3FGM,4,0,0,0,0,0,1,0,0,8,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FGA,3,0,4,3,1,0,2,4,3,0,0,0,1
pass2FGM,2,0,0,2,1,0,2,3,3,0,0,0,0
pass2FTA,2,0,0,0,0,0,0,0,0,0,0,0,0
pass2FTM,2,0,0,0,0,0,0,0,0,0,0,0,0
pass2TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FGA,4,0,2,1,2,0,6,1,3,0,0,3,0
pass3FGM,2,0,0,0,0,0,2,0,0,0,0,1,0
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,1,0,0,0,0,0,0
