,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.0,11.8,0,50.0,0.0,7.7,0.0,1,0.0,0,N/A,2.0,25.0,100.0,1,100.0,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.5,11.8,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.5,50.0,100.0,1,100.0,1,100.0
TRANSITION,1.0,11.8,0,50.0,0.0,7.7,0.0,0,N/A,1,0.0,2.0,25.0,100.0,1,100.0,0,N/A
Attacking Closeouts,0.35,16.9,0,0.0,0.35,22.2,0.0,1,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.2,29.4,0,40.0,1.2,38.5,40.0,0,N/A,5,40.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,17.6,0,33.3,0.67,23.1,33.3,2,50.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,5.9,0,100.0,2.0,7.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.12,17,0.0,47.1,0.79,76.5,30.8,5,40.0,8,25.0,2.25,23.5,100.0,3,100.0,1,100.0
