,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,11.8,0,0.0,0.0,9.1,0.0,0,N/A,1,0.0,0.0,16.7,0.0,0,N/A,1,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,5.9,0,0.0,0.0,9.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.84,28.7,0,75.0,1.06,17.1,0.0,0,N/A,1,0.0,2.33,50.0,100.0,2,100.0,1,100.0
Attacking Closeouts,1.67,17.6,0,66.7,0.0,9.1,0.0,0,N/A,1,0.0,2.5,33.3,100.0,1,100.0,1,100.0
Catch & Shoot,2.4,29.4,0,80.0,2.4,45.5,80.0,0,N/A,5,80.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,11.8,0,0.0,0.0,18.2,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.45,17,0.0,52.9,1.18,64.7,36.4,1,0.0,10,40.0,2.0,35.3,83.3,3,100.0,3,66.7
