,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,1.3,0,0.0,0.0,1.5,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.64,18.4,3,0.0,0.0,10.3,0.0,0,N/A,4,0.0,1.29,87.0,0.0,0,N/A,3,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,2.6,0,0.0,0.0,1.5,0.0,0,N/A,1,0.0,0.0,12.5,0.0,0,N/A,1,0.0
TRANSITION,1.26,6.3,0,33.3,1.26,7.0,33.3,2,50.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.17,15.8,0,8.3,0.0,16.2,0.0,5,0.0,6,0.0,2.0,12.5,100.0,1,100.0,0,N/A
Catch & Shoot,0.68,28.9,0,22.7,0.68,32.4,22.7,0,N/A,22,22.7,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,7.9,0,33.3,0.67,8.8,33.3,6,33.3,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.72,13.0,0,88.9,1.72,14.5,88.9,9,88.9,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.33,7.9,0,16.7,0.33,8.8,16.7,6,16.7,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.71,76,3.9,26.5,0.64,89.5,27.0,28,42.9,35,14.3,1.23,10.5,20.0,1,100.0,4,0.0
