,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,26.3,0,40.0,1.0,31.2,40.0,2,50.0,3,33.3,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.05,12.8,0,100.0,2.05,15.2,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,0.4,26.3,0,20.0,0.0,12.5,0.0,1,0.0,1,0.0,0.67,100.0,33.3,1,100.0,2,0.0
Attacking Closeouts,2.5,10.5,0,100.0,2.5,12.5,100.0,1,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,10.5,0,50.0,1.5,12.5,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.5,10.5,0,50.0,1.5,12.5,50.0,1,0.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,5.3,0,100.0,2.0,6.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.29,19,0.0,52.6,1.4,84.2,56.2,8,62.5,8,50.0,0.67,15.8,33.3,1,100.0,2,0.0
