,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,3.3,0,0.0,0.0,2.0,0.0,1,0.0,0,N/A,0.0,11.1,0.0,1,0.0,0,N/A
PNR Screener,1.5,6.7,0,75.0,1.5,7.8,75.0,4,75.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.1,21.3,0,45.5,1.01,19.4,44.4,9,44.4,0,N/A,1.39,32.0,50.0,0,N/A,2,50.0
TRANSITION,1.2,19.4,1,50.0,1.16,16.9,40.0,5,40.0,0,N/A,1.33,33.3,66.7,3,66.7,0,N/A
Attacking Closeouts,1.09,18.3,0,54.5,1.2,19.6,60.0,10,60.0,0,N/A,0.0,11.1,0.0,0,N/A,1,0.0
Catch & Shoot,0.75,20.0,1,27.3,0.9,19.6,33.3,0,N/A,9,33.3,0.0,22.2,0.0,0,N/A,2,0.0
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.64,8.1,0,75.0,1.64,9.6,75.0,4,75.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.33,5.0,0,66.7,1.33,5.9,66.7,3,66.7,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.09,60,3.3,48.1,1.15,85.0,51.1,36,55.6,9,33.3,0.81,15.0,33.3,4,50.0,5,20.0
