,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.97,31.2,3,47.8,0.94,25.0,36.4,8,37.5,3,33.3,1.0,41.2,58.3,8,87.5,4,0.0
PNR Screener,2.0,3.4,0,66.7,3.0,3.6,100.0,0,N/A,2,100.0,0.0,2.9,0.0,0,N/A,1,0.0
DHO Ball Handler,2.0,1.1,0,100.0,2.0,1.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,2.27,1.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,2.27,2.6,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.33,10.1,1,62.5,1.6,9.1,60.0,3,33.3,2,100.0,1.0,11.8,66.7,2,100.0,1,0.0
TRANSITION,1.57,20.0,1,75.0,2.26,12.1,100.0,3,100.0,1,100.0,1.16,32.9,62.5,6,66.7,2,50.0
Attacking Closeouts,1.36,11.6,0,55.6,1.29,16.9,50.0,7,42.9,1,100.0,2.0,2.9,100.0,1,100.0,0,N/A
Catch & Shoot,1.5,15.7,0,50.0,1.5,25.5,50.0,0,N/A,14,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,3.4,0,33.3,0.67,5.5,33.3,2,50.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,1.1,0,100.0,2.0,1.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,2.2,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,5.9,0.0,0,N/A,1,0.0
TOTAL,1.29,89,6.7,56.0,1.45,61.8,55.1,25,52.0,24,58.3,1.03,38.2,57.7,17,82.4,9,11.1
