,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,5.7,1,0.0,0.0,7.5,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,5.7,0,0.0,0.0,7.5,0.0,3,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,2.78,5.4,0,100.0,2.27,2.2,N/A,0,N/A,0,N/A,3.0,15.4,100.0,0,N/A,2,100.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.86,13.2,0,28.6,0.0,2.5,0.0,1,0.0,0,N/A,1.0,46.2,33.3,3,0.0,3,66.7
TRANSITION,1.61,32.9,0,70.6,1.64,33.6,76.9,11,81.8,2,50.0,1.5,30.8,50.0,0,N/A,4,50.0
Attacking Closeouts,2.13,3.5,0,100.0,2.13,4.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.0,17.0,0,33.3,1.0,22.5,33.3,0,N/A,9,33.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.87,11.1,0,80.0,1.64,12.2,75.0,4,75.0,0,N/A,3.0,7.7,100.0,0,N/A,1,100.0
Off. Rebounds,1.33,5.7,0,66.7,1.33,7.5,66.7,3,66.7,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.32,53,1.9,53.1,1.22,75.5,52.8,25,60.0,11,36.4,1.62,24.5,53.8,3,0.0,10,70.0
