,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.27,1.8,0,N/A,2.27,3.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,0.0,4.1,1,0.0,0.0,3.4,0.0,1,0.0,0,N/A,0.0,5.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,6.1,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,15.0,0.0,3,0.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,0.0,2.0,0,0.0,0.0,3.4,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.0,20.4,1,55.6,0.67,10.3,33.3,2,50.0,1,0.0,1.14,35.0,66.7,4,100.0,2,0.0
TRANSITION,1.19,34.2,3,66.7,1.12,37.1,62.5,8,62.5,0,N/A,1.33,30.0,75.0,1,100.0,3,66.7
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.6,10.2,0,20.0,0.6,17.2,20.0,0,N/A,5,20.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.29,7.9,0,66.7,1.29,13.4,66.7,3,66.7,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.78,13.8,0,80.0,1.6,13.0,100.0,2,100.0,0,N/A,2.0,15.0,66.7,1,0.0,2,100.0
TOTAL,1.06,49,10.2,51.3,1.02,59.2,47.8,17,58.8,6,16.7,1.1,40.8,56.2,9,55.6,7,57.1
