,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.49,26.2,1,70.0,1.35,28.6,66.7,14,71.4,1,0.0,2.0,20.0,80.0,2,100.0,3,66.7
PNR Screener,1.14,1.0,0,N/A,1.14,1.4,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,2.3,0,50.0,2.0,1.6,100.0,1,100.0,0,N/A,0.0,4.0,0.0,0,N/A,1,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,0.0,1.1,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,4.0,N/A,0,N/A,0,N/A
ISOLATION,0.51,11.4,2,14.3,0.52,6.3,0.0,3,0.0,0,N/A,0.5,24.0,25.0,1,0.0,3,33.3
TRANSITION,1.43,28.2,1,60.0,1.23,23.6,54.5,11,54.5,0,N/A,1.72,39.5,66.7,4,75.0,5,60.0
Attacking Closeouts,1.5,2.3,1,100.0,0.0,1.6,N/A,0,N/A,0,N/A,3.0,4.0,100.0,0,N/A,1,100.0
Catch & Shoot,1.09,12.6,0,36.4,1.09,17.7,36.4,0,N/A,11,36.4,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.0,4.6,1,66.7,1.0,6.5,66.7,2,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.81,9.9,2,25.0,1.05,10.7,50.0,2,50.0,0,N/A,0.0,8.0,0.0,0,N/A,2,0.0
Off. Rebounds,2.0,2.3,0,100.0,2.0,3.2,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.21,87,10.3,54.3,1.18,71.3,54.2,35,62.9,13,30.8,1.28,28.7,54.5,7,71.4,15,46.7
