,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.89,11.6,1,46.7,1.19,11.6,60.0,9,66.7,1,0.0,0.33,11.8,20.0,3,33.3,2,0.0
PNR Screener,1.2,3.4,0,60.0,0.67,3.2,33.3,3,33.3,0,N/A,2.0,3.9,100.0,2,100.0,0,N/A
DHO Ball Handler,1.16,9.5,1,45.5,1.11,12.5,44.4,4,50.0,5,40.0,1.5,3.9,50.0,0,N/A,2,50.0
DHO Screener,1.21,7.4,0,44.4,N/A,0.0,N/A,0,N/A,0,N/A,1.21,21.1,44.4,4,50.0,5,40.0
DBL Ball Handler,3.0,0.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,2.0,100.0,0,N/A,1,100.0
DBL Screener,3.0,0.7,0,100.0,3.0,1.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.29,21.4,5,65.2,1.46,22.6,80.0,11,90.9,4,50.0,0.91,19.4,37.5,3,66.7,5,20.0
TRANSITION,1.22,22.1,4,60.7,1.18,18.1,56.2,10,70.0,6,33.3,1.27,29.4,66.7,6,83.3,6,50.0
Attacking Closeouts,0.9,6.9,2,50.0,0.88,8.5,42.9,5,40.0,2,50.0,1.0,3.9,100.0,1,100.0,0,N/A
Catch & Shoot,1.0,8.3,0,33.3,1.0,12.8,33.3,0,N/A,12,33.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.8,2.7,0,66.7,1.8,4.1,66.7,2,50.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.8,3.4,1,100.0,2.0,3.2,100.0,3,100.0,0,N/A,1.5,3.9,100.0,0,N/A,1,100.0
Off. Rebounds,1.75,2.8,0,75.0,1.33,3.2,66.7,3,66.7,0,N/A,3.0,2.0,100.0,0,N/A,1,100.0
TOTAL,1.22,145,9.7,56.5,1.25,64.8,57.3,50,68.0,32,40.6,1.18,35.2,54.8,19,68.4,23,43.5
