,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.56,37.5,1,25.0,0.6,35.7,25.0,1,0.0,3,33.3,0.5,40.0,25.0,4,25.0,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.52,5.5,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,1.52,13.2,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.75,16.7,0,25.0,0.75,28.6,25.0,2,0.0,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.2,20.8,0,60.0,0.0,7.1,0.0,1,0.0,0,N/A,1.5,40.0,75.0,3,100.0,1,0.0
Attacking Closeouts,0.0,4.2,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
Catch & Shoot,1.0,12.5,0,33.3,1.0,21.4,33.3,0,N/A,3,33.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,3.0,4.2,0,100.0,3.0,7.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.9,24,4.2,36.4,0.86,58.3,30.8,4,0.0,9,44.4,0.97,41.7,44.4,7,57.1,2,0.0
