,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.32,26.6,1,66.7,1.52,13.2,N/A,0,N/A,0,N/A,1.25,40.0,66.7,2,50.0,1,100.0
PNR Screener,2.27,4.4,0,N/A,2.27,8.8,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,10.0,0,0.0,0.0,10.0,0.0,1,0.0,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
DHO Screener,3.0,5.0,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,10.0,100.0,0,N/A,1,100.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.05,12.2,0,100.0,2.0,10.0,100.0,1,100.0,0,N/A,2.08,14.4,100.0,1,100.0,0,N/A
TRANSITION,1.19,29.4,1,50.0,1.0,30.0,50.0,0,N/A,2,50.0,1.39,28.8,50.0,1,100.0,1,0.0
Attacking Closeouts,2.13,9.4,0,100.0,2.13,18.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,5.0,0,0.0,0.0,10.0,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.37,20,10.0,57.1,1.29,50.0,50.0,3,66.7,3,33.3,1.45,50.0,62.5,4,75.0,4,50.0
