,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.68,49.0,1,25.0,0.0,42.9,0.0,2,0.0,0,N/A,1.39,57.6,50.0,1,0.0,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,8.3,0,100.0,2.0,14.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.0,16.7,0,100.0,2.0,14.3,100.0,1,100.0,0,N/A,2.0,20.0,100.0,1,100.0,0,N/A
TRANSITION,2.27,7.3,0,N/A,2.27,12.6,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,3.0,8.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,20.0,100.0,0,N/A,1,100.0
Catch & Shoot,0.0,8.3,0,0.0,0.0,14.3,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.0,16.7,0,50.0,2.0,14.3,100.0,1,100.0,0,N/A,0.0,20.0,0.0,1,0.0,0,N/A
TOTAL,1.24,12,8.3,54.5,1.02,58.3,50.0,5,60.0,1,0.0,1.53,41.7,60.0,3,33.3,2,100.0
