,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.67,33.3,0,33.3,1.0,25.0,50.0,1,100.0,1,0.0,0.5,40.0,25.0,3,33.3,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.5,11.1,0,50.0,3.0,12.5,100.0,0,N/A,1,100.0,0.0,10.0,0.0,1,0.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.0,5.6,0,100.0,2.0,12.5,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.0,11.1,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A,1.0,20.0,100.0,1,100.0,0,N/A
Attacking Closeouts,1.67,16.7,0,66.7,2.0,12.5,100.0,1,100.0,0,N/A,1.5,20.0,50.0,1,0.0,1,100.0
Catch & Shoot,0.0,16.7,0,0.0,0.0,25.0,0.0,0,N/A,2,0.0,0.0,10.0,0.0,1,0.0,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,5.6,0,0.0,0.0,12.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.89,18,5.6,41.2,1.12,44.4,50.0,4,75.0,4,25.0,0.7,55.6,33.3,7,28.6,2,50.0
