,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,11.8%,0,0.0%,0.0,11.1%,0.0%,1,0.0%,0,N/A,0.0,12.5%,0.0%,0,N/A,1,0.0%
PNR Screener,3.0,5.9%,0,100.0%,N/A,0.0%,N/A,0,N/A,0,N/A,3.0,12.5%,100.0%,0,N/A,1,100.0%
DHO Ball Handler,1.67,17.6%,0,66.7%,1.0,22.2%,50.0%,2,50.0%,0,N/A,3.0,12.5%,100.0%,0,N/A,1,100.0%
DHO Screener,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
ISOLATION,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
TRANSITION,1.75,23.5%,0,75.0%,2.0,11.1%,100.0%,1,100.0%,0,N/A,1.67,37.5%,66.7%,1,100.0%,2,50.0%
Attacking Closeouts,0.53,11.1%,0,0.0%,0.53,20.9%,0.0%,1,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
Catch & Shoot,0.5,35.3%,0,16.7%,0.0,44.4%,0.0%,0,N/A,4,0.0%,1.5,25.0%,50.0%,0,N/A,2,50.0%
Off Ball Screens,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
Cutting,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0%,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A,N/A,0.0%,N/A,0,N/A,0,N/A
TOTAL,1.06,17,0.0%,41.2%,0.51,52.9%,22.2%,5,40.0%,4,0.0%,1.75,47.1%,62.5%,1,100.0%,7,57.1%
