,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.0,7.7,0,100.0,2.0,8.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,15.4,1,0.0,0.0,16.7,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.0,7.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,100.0,100.0,1,100.0,0,N/A
TRANSITION,1.0,15.4,0,50.0,1.0,16.7,50.0,1,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.25,30.8,0,75.0,2.25,33.3,75.0,0,N/A,4,75.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,7.7,0,0.0,0.0,8.3,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,15.4,0,50.0,1.0,16.7,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.31,13,7.7,58.3,1.25,92.3,54.5,5,60.0,6,50.0,2.0,7.7,100.0,1,100.0,0,nan
