,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.43,14.0,1,83.3,1.33,6.7,100.0,2,100.0,0,N/A,1.5,80.0,75.0,3,100.0,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.4,10.0,0,20.0,0.4,11.1,20.0,5,20.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,0.0,6.0,0,0.0,0.0,6.7,0.0,0,N/A,3,0.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,0.41,19.5,2,0.0,0.41,21.7,0.0,2,0.0,4,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,2.0,2.0,0,100.0,2.0,2.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.38,41.9,0,41.2,1.35,44.4,37.5,0,N/A,16,37.5,2.0,20.0,100.0,1,100.0,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.89,5.3,0,N/A,1.89,5.9,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,1.8,0,N/A,0.0,2.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.04,50,6.0,36.8,0.97,90.0,30.3,10,40.0,23,26.1,1.6,10.0,80.0,4,100.0,1,0.0
