,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,3.2,0,0.0,0.0,5.6,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,1.25,12.9,1,66.7,0.0,11.1,0.0,1,0.0,0,N/A,2.5,15.4,100.0,1,100.0,1,100.0
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.65,39.7,0,27.3,1.23,13.6,50.0,2,50.0,0,N/A,0.51,76.0,22.2,3,66.7,6,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.93,20.8,0,50.0,1.1,30.2,60.0,5,60.0,0,N/A,0.0,7.7,0.0,0,N/A,1,0.0
TRANSITION,1.0,6.5,0,50.0,2.0,5.6,100.0,1,100.0,0,N/A,0.0,7.7,0.0,0,N/A,1,0.0
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.0,3.2,0,100.0,2.0,5.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.06,6.1,0,0.0,1.06,10.4,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.92,11.7,0,100.0,1.92,20.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.99,31,3.2,42.3,1.2,58.1,53.8,13,53.8,0,N/A,0.72,41.9,30.8,4,75.0,9,11.1
