,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.94,33.9,3,50.0,1.16,28.7,50.0,3,100.0,3,0.0,0.71,41.2,50.0,2,50.0,2,50.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,4.9,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,11.8,0.0,1,0.0,1,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,1.74,7.0,0,50.0,2.27,3.7,N/A,0,N/A,0,N/A,1.5,11.8,50.0,0,N/A,2,50.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.26,29.0,1,50.0,1.13,37.0,42.9,1,100.0,6,33.3,1.67,17.6,66.7,1,100.0,2,50.0
TRANSITION,0.4,12.2,1,25.0,0.67,12.5,33.3,2,50.0,1,0.0,0.0,11.8,0.0,1,0.0,0,N/A
Attacking Closeouts,0.0,2.4,0,0.0,0.0,4.2,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,2.4,0,100.0,3.0,4.2,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,7.3,0,0.0,0.0,8.3,0.0,0,N/A,2,0.0,0.0,5.9,0.0,0,N/A,1,0.0
Cutting,2.0,2.4,0,100.0,2.0,4.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.96,41,12.2,41.2,1.1,58.5,42.9,8,75.0,13,23.1,0.76,41.5,38.5,5,40.0,8,37.5
