,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.13,21.1,1,42.9,1.64,18.1,50.0,1,0.0,3,66.7,0.5,26.7,33.3,1,100.0,2,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.4,11.9,0,20.0,2.0,3.7,100.0,1,100.0,0,N/A,0.0,26.7,0.0,1,0.0,3,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,2.4,0,0.0,0.0,3.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.76,34.4,0,28.6,0.29,38.7,10.0,5,20.0,5,0.0,2.0,26.7,75.0,2,50.0,2,100.0
TRANSITION,2.31,10.3,0,100.0,2.59,8.6,100.0,0,N/A,1,100.0,2.0,13.3,100.0,2,100.0,0,N/A
Attacking Closeouts,1.0,4.8,0,50.0,2.0,3.7,100.0,1,100.0,0,N/A,0.0,6.7,0.0,0,N/A,1,0.0
Catch & Shoot,3.0,4.8,0,100.0,3.0,7.4,100.0,0,N/A,2,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.5,4.8,0,50.0,1.5,7.4,50.0,1,0.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.06,9.2,0,100.0,2.0,11.1,100.0,3,100.0,0,N/A,2.27,5.9,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.19,42,2.4,46.2,1.3,64.3,48.0,12,50.0,13,46.2,1.01,35.7,42.9,6,66.7,8,25.0
