,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,5.6,0,0.0,0.0,7.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,3.0,5.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,25.0,100.0,0,N/A,1,100.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.67,16.7,0,33.3,0.67,21.4,33.3,1,100.0,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.39,16.0,1,100.0,1.39,20.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,1.04,16.0,0,50.0,1.04,20.6,50.0,1,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,2.25,22.2,0,75.0,2.25,28.6,75.0,0,N/A,4,75.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,3.0,5.6,0,100.0,3.0,7.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,11.1,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,50.0,0.0,1,0.0,1,0.0
Off. Rebounds,0.0,5.6,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,25.0,0.0,0,N/A,1,0.0
TOTAL,1.28,18,5.6,50.0,1.42,77.8,58.3,4,75.0,8,50.0,0.75,22.2,25.0,1,0.0,3,33.3
