,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,3.0,8.3,0,100.0,3.0,11.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.67,25.0,1,50.0,1.0,22.2,50.0,1,100.0,1,0.0,0.0,33.3,N/A,0,N/A,0,N/A
TRANSITION,2.0,25.0,0,100.0,2.0,22.2,100.0,2,100.0,0,N/A,2.0,33.3,100.0,1,100.0,0,N/A
Attacking Closeouts,1.0,16.7,0,50.0,1.0,22.2,50.0,1,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,16.7,0,50.0,1.5,22.2,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,8.3,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,33.3,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.33,12,16.7,70.0,1.56,75.0,66.7,4,100.0,5,40.0,0.67,25.0,100.0,1,100.0,0,nan
