,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.03,18.1,1,44.0,1.26,16.8,52.9,11,54.5,6,50.0,0.65,20.7,25.0,5,40.0,3,0.0
PNR Screener,0.76,5.1,2,40.0,1.02,5.7,40.0,4,50.0,1,0.0,0.0,3.8,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,5.8,1,50.0,1.12,7.7,57.1,5,60.0,2,50.0,0.0,1.9,0.0,1,0.0,0,N/A
DHO Screener,1.12,5.1,0,50.0,0.0,1.0,0.0,1,0.0,0,N/A,1.29,13.5,57.1,5,60.0,2,50.0
DBL Ball Handler,0.0,0.6,1,N/A,0.0,1.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.01,27.2,3,45.7,1.15,22.5,52.9,11,54.5,6,50.0,0.84,36.5,38.9,8,62.5,10,20.0
TRANSITION,1.43,16.6,1,66.7,1.3,14.8,64.3,12,66.7,2,50.0,1.63,20.1,70.0,6,83.3,4,50.0
Attacking Closeouts,1.03,2.5,0,33.3,1.03,3.7,33.3,1,0.0,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.64,9.0,0,21.4,0.46,12.5,15.4,0,N/A,13,15.4,3.0,1.9,100.0,0,N/A,1,100.0
Off Ball Screens,1.67,1.9,0,66.7,1.67,2.9,66.7,2,50.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.67,5.8,1,37.5,0.67,8.7,37.5,8,37.5,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.5,2.6,1,33.3,0.67,2.9,33.3,3,33.3,0,N/A,0.0,1.9,N/A,0,N/A,0,N/A
TOTAL,1.02,156,7.1,46.3,1.03,66.7,46.2,58,51.7,33,36.4,1.0,33.3,46.7,25,60.0,20,30.0
