,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.53,7.8,0,70.0,1.78,7.4,80.0,5,80.0,0,N/A,1.2,8.3,60.0,4,75.0,1,0.0
PNR Screener,0.75,5.3,1,42.9,1.33,3.3,66.7,3,66.7,0,N/A,0.4,8.3,25.0,2,50.0,2,0.0
DHO Ball Handler,0.86,8.5,2,44.4,1.14,8.7,42.9,4,50.0,3,33.3,0.41,8.1,50.0,2,50.0,0,N/A
DHO Screener,1.11,6.5,0,44.4,1.0,2.2,50.0,2,50.0,0,N/A,1.14,13.1,42.9,4,50.0,3,33.3
DBL Ball Handler,0.0,0.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,1.7,0.0,1,0.0,0,N/A
DBL Screener,0.0,1.3,1,0.0,0.0,1.1,0.0,1,0.0,0,N/A,0.0,1.7,N/A,0,N/A,0,N/A
ISOLATION,1.07,26.6,4,46.7,1.02,21.5,40.0,14,42.9,1,0.0,1.11,34.4,53.3,8,62.5,7,42.9
TRANSITION,1.48,17.4,0,52.4,1.46,18.0,50.0,8,50.0,4,50.0,1.52,16.5,55.6,5,40.0,4,75.0
Attacking Closeouts,1.0,1.3,0,50.0,0.0,1.1,0.0,1,0.0,0,N/A,2.0,1.7,100.0,1,100.0,0,N/A
Catch & Shoot,0.75,7.9,0,25.0,0.75,13.2,25.0,0,N/A,12,25.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.84,3.2,1,100.0,2.32,4.3,100.0,2,100.0,1,100.0,0.0,1.7,N/A,0,N/A,0,N/A
Cutting,1.22,9.8,1,66.7,1.31,15.1,66.7,12,66.7,0,N/A,0.0,1.7,N/A,0,N/A,0,N/A
Off. Rebounds,1.33,4.0,0,66.7,2.0,4.4,100.0,4,100.0,0,N/A,0.0,3.3,0.0,0,N/A,2,0.0
TOTAL,1.15,151,6.6,50.4,1.26,60.3,51.9,56,58.9,21,33.3,0.98,39.7,47.8,27,55.6,19,36.8
