Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,3,4,3,0,0,0,15,8,0,0,1,11,4
shoot2FGM,1,3,3,0,0,0,4,7,0,0,1,8,1
shoot2FTA,2,2,1,0,0,0,6,10,0,0,0,3,2
shoot2FTM,2,2,1,0,0,0,3,10,0,0,0,2,1
shoot2TO,0,0,0,0,0,0,1,1,2,0,0,0,0
shoot3FGA,2,1,5,0,0,0,2,3,0,13,0,0,0
shoot3FGM,1,1,0,0,0,0,0,3,0,8,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FGA,4,1,0,2,0,0,11,3,0,1,0,1,0
pass2FGM,3,1,0,2,0,0,8,3,0,1,0,1,0
pass2FTA,0,1,0,0,0,0,3,4,0,0,0,0,0
pass2FTM,0,1,0,0,0,0,2,4,0,0,0,0,0
pass2TO,1,1,0,0,0,0,1,0,0,0,0,0,0
pass3FGA,7,2,1,5,0,0,2,5,0,0,0,0,0
pass3FGM,4,2,0,0,0,0,2,5,0,0,0,0,0
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,1,0,0,0,1,0,0,0,0,0,0
